time, "env.T", "room.T", "room.w.isOpen", "room.r.isOn"
  0.000000,   2.000000,   6.999951,   0.000000,   0.000000
 10.000000,   2.002778,   6.986902,   0.000000,   0.000000
 20.000000,   2.005556,   6.988106,   0.000000,   0.000000
 30.000000,   2.008333,   7.000851,   0.000000,   0.000000
 40.000000,   2.011111,   7.013664,   0.000000,   0.000000
 50.000000,   2.013889,   7.024385,   0.000000,   0.000000
 60.000000,   2.016667,   7.033208,   0.000000,   0.000000
 70.000000,   2.019444,   7.040309,   0.000000,   0.000000
 80.000000,   2.022222,   7.045849,   0.000000,   0.000000
 90.000000,   2.025000,   7.049974,   0.000000,   0.000000
100.000000,   2.027778,   7.052815,   0.000000,   0.000000
110.000000,   2.030556,   7.054494,   0.000000,   0.000000
120.000000,   2.033333,   7.055118,   0.000000,   0.000000
130.000000,   2.036111,   7.054787,   0.000000,   0.000000
140.000000,   2.038889,   7.053591,   0.000000,   0.000000
150.000000,   2.041667,   7.051612,   0.000000,   0.000000
160.000000,   2.044444,   7.048923,   0.000000,   0.000000
170.000000,   2.047222,   7.045593,   0.000000,   0.000000
180.000000,   2.050000,   7.041682,   0.000000,   0.000000
190.000000,   2.052778,   7.037245,   0.000000,   0.000000
200.000000,   2.055556,   7.032334,   0.000000,   0.000000
210.000000,   2.058333,   7.026995,   0.000000,   0.000000
220.000000,   2.061111,   7.021267,   0.000000,   0.000000
230.000000,   2.063889,   7.015191,   0.000000,   0.000000
240.000000,   2.066667,   7.008799,   0.000000,   0.000000
250.000000,   2.069444,   7.002123,   0.000000,   0.000000
260.000000,   2.072222,   6.995637,   0.000000,   0.000000
270.000000,   2.075000,   6.993607,   0.000000,   0.000000
280.000000,   2.077778,   6.997697,   0.000000,   0.000000
290.000000,   2.080556,   7.003276,   0.000000,   0.000000
300.000000,   2.083333,   7.007518,   0.000000,   0.000000
310.000000,   2.086111,   7.010484,   0.000000,   0.000000
320.000000,   2.088889,   7.012293,   0.000000,   0.000000
330.000000,   2.091667,   7.013055,   0.000000,   0.000000
340.000000,   2.094444,   7.012866,   0.000000,   0.000000
350.000000,   2.097222,   7.011817,   0.000000,   0.000000
360.000000,   2.100000,   7.009989,   0.000000,   0.000000
370.000000,   2.102778,   7.007456,   0.000000,   0.000000
380.000000,   2.105556,   7.004284,   0.000000,   0.000000
390.000000,   2.108333,   7.000534,   0.000000,   0.000000
400.000000,   2.111111,   6.996789,   0.000000,   0.000000
410.000000,   2.113889,   6.995993,   0.000000,   0.000000
420.000000,   2.116667,   6.998700,   0.000000,   0.000000
430.000000,   2.119444,   7.001888,   0.000000,   0.000000
440.000000,   2.122222,   7.003939,   0.000000,   0.000000
450.000000,   2.125000,   7.004927,   0.000000,   0.000000
460.000000,   2.127778,   7.004951,   0.000000,   0.000000
470.000000,   2.130556,   7.004102,   0.000000,   0.000000
480.000000,   2.133333,   7.002463,   0.000000,   0.000000
490.000000,   2.136111,   7.000108,   0.000000,   0.000000
500.000000,   2.138889,   6.997585,   0.000000,   0.000000
510.000000,   2.141667,   6.997060,   0.000000,   0.000000
520.000000,   2.144444,   6.998895,   0.000000,   0.000000
530.000000,   2.147222,   7.000996,   0.000000,   0.000000
