time, "env.T", "room.T", "room.w.isOpen", "room.r.isOn"
  0.000000,   8.000000,   7.000010,   0.000000,   0.000000
 10.000000,   8.002778,   7.003249,   0.000000,   0.000000
 20.000000,   8.005556,   7.006373,   0.000000,   0.000000
 30.000000,   8.008333,   7.009394,   0.000000,   0.000000
 40.000000,   8.011111,   7.012321,   0.000000,   0.000000
 50.000000,   8.013889,   7.015163,   0.000000,   0.000000
 60.000000,   8.016667,   7.017928,   0.000000,   0.000000
 70.000000,   8.019444,   7.020623,   0.000000,   0.000000
 80.000000,   8.022222,   7.023254,   0.000000,   0.000000
 90.000000,   8.025000,   7.025828,   0.000000,   0.000000
100.000000,   8.027778,   7.028350,   0.000000,   0.000000
110.000000,   8.030556,   7.030825,   0.000000,   0.000000
120.000000,   8.033333,   7.033257,   0.000000,   0.000000
130.000000,   8.036111,   7.035650,   0.000000,   0.000000
140.000000,   8.038889,   7.038009,   0.000000,   0.000000
150.000000,   8.041667,   7.040336,   0.000000,   0.000000
160.000000,   8.044444,   7.042635,   0.000000,   0.000000
170.000000,   8.047222,   7.044907,   0.000000,   0.000000
180.000000,   8.050000,   7.047157,   0.000000,   0.000000
190.000000,   8.052778,   7.049385,   0.000000,   0.000000
200.000000,   8.055556,   7.051595,   0.000000,   0.000000
210.000000,   8.058333,   7.053788,   0.000000,   0.000000
220.000000,   8.061111,   7.055965,   0.000000,   0.000000
230.000000,   8.063889,   7.058128,   0.000000,   0.000000
240.000000,   8.066667,   7.060279,   0.000000,   0.000000
250.000000,   8.069444,   7.062419,   0.000000,   0.000000
260.000000,   8.072222,   7.064549,   0.000000,   0.000000
270.000000,   8.075000,   7.066670,   0.000000,   0.000000
280.000000,   8.077778,   7.068782,   0.000000,   0.000000
290.000000,   8.080556,   7.070888,   0.000000,   0.000000
300.000000,   8.083333,   7.072988,   0.000000,   0.000000
310.000000,   8.086111,   7.075082,   0.000000,   0.000000
320.000000,   8.088889,   7.077171,   0.000000,   0.000000
330.000000,   8.091667,   7.079255,   0.000000,   0.000000
340.000000,   8.094444,   7.081336,   0.000000,   0.000000
350.000000,   8.097222,   7.083413,   0.000000,   0.000000
